Judul,Gambar,Bahan,Langkah
Ayam Bakar Madu dan Sup Jagung (Diet Friendly Meal),https://img-global.cpcdn.com/recipes/25cc0bfb31595fe5/240x340cq50/ayam-bakar-madu-dan-sup-jagung-diet-friendly-meal-foto-resep-utama.webp,2/3 dada ayam fillet; 1 buah wortel ukuran kecil; 25 gr jagung manis pipil; 1/2 buah tofu telur; 2 siung bawang putih; 2 siung bawang merah; 1 sdm madu; 1 sdm kecap manis; Lada putih/hitam; Garam; Ketumbar; Canola oil; 200 ml air mineral,"1 Siapkan semua bahan dan cuci bersih | 2 Potong daging ayam sesuai selera dan taruh di mangkok | 3 Haluskan 1 bawang putih, 2 bawang merah, 1 sdt ketumbar, garam dan merica (secukupnya), kemudian masukkan dalam mangkok ayam tadi | 4 Tambahkan kecap manis dan madu masing-masing 1 sdm kemudian campur semua bahan tadi kemudian diamkan selama 15 menit | 5 Sambil menunggu marinasi ayam, cincang 1 bawang putih potong wortel dan tofu sesuai selera | 6 Panaskan teflon, kemudian beri sedikit minyak canola (1 sdt), masukkan bawang putih cincang, aduk hingga wangi | 7 Masukkan wortel dan jagung, beri sedikit garam dan lada, aduk hingga rata dan diamkan selama 1-2 menit agar sedikit layu | 8 Masukkan air putih sebanyak 1 gelas (200 ml) dan masukkan potongan tofu tadi, diamkan hingga mendidih dan sayur melunak selama 5 menit. Sup selesai | 9 Panaskan teflon kemudian masukkan ayam yang sudah dimarinasi, kemudian bolak-balik hingga berubah warna dan terkaramelisasi (sekitar 5-10 menit). Ayam bakar selesai | 10 Sajikan dan siap dinikmati [Gambar: https://img-global.cpcdn.com/steps/9cfdc34a2d998c9a/160x128cq70/ayam-bakar-madu-dan-sup-jagung-diet-friendly-meal-langkah-memasak-10-foto.jpg]"
Bihun Goreng Jamur Kancing (clear skin diet),https://img-global.cpcdn.com/recipes/5a34b57e7cfd208c/240x340cq50/bihun-goreng-jamur-kancing-clear-skin-diet-foto-resep-utama.webp,1/2 bungkus bihun jagung; 5 buah jamur kancing (boleh lebih tergantung selera); 5 siung bawang merah; 5 siung bawang putih; 2-3 tangkai daun bawang; 1-2 tangkai seledri; 1 sdm saos tiram; 1 sdm kecap ikan; secukupnya garam; secukupnya merica; 1 sdm minyak goreng,"1 Iris bawang merah, bawang putih, seledri dan daun bawang | 2 Rebus bihun sampai lembut, tiriskan air rebusan, kemudian siram dengan air dingin sampai bihun dingin agar bihun tidak saling menempel. | 3 Masukkan minyak ke dalam wajan, tumis bawang merah, setelah wangi masukkan bawang putih dan daun bawang. | 4 Tambahkan saos tiram, minyak ikan dan jamur, kemudian tumis sebentar. | 5 Masukkan bihun, aduk dengan bumbu tumis sampai rata. Kemudian tambahkan garam dan merica, aduk sampai rata. | 6 Terakhir tambahkan seledri, aduk-aduk sebentar dalam api kecil. | 7 Bihun Goreng Jamur siap disajikan!"
Puding kelapa rumput laut sehat tanpa pengawet cemilan diet gula,https://img-global.cpcdn.com/recipes/f99d84fd469dc922/240x340cq50/puding-kelapa-rumput-laut-sehat-tanpa-pengawet-cemilan-diet-gula-foto-resep-utama.webp,"1 buah kelapa muda, kerok dagingnya; 100 gr rumput laut; 150 ml air matang; Secukupnya buah; Nanas kuning; Jambu biji hijau; Kelengkeng putih; Mangga oren; Buah naga merah","1 Kerok daging kelapa sisihkan [Gambar: https://img-global.cpcdn.com/steps/a3bbd9442e7880b4/160x128cq70/puding-kelapa-rumput-laut-sehat-tanpa-pengawet-cemilan-diet-gula-langkah-memasak-1-foto.jpg] | 2 Bila menggunakan rumput laut lokal cuci bersih, bila impor cuci minimal 3 kali bilasan air [Gambar: https://img-global.cpcdn.com/steps/c9971e652f300bf4/160x128cq70/puding-kelapa-rumput-laut-sehat-tanpa-pengawet-cemilan-diet-gula-langkah-memasak-2-foto.jpg] | 3 Blender air matang dan rumput laut, didihkan di panci | 4 Potong2 buah [Gambar: https://img-global.cpcdn.com/steps/575a94937e60de0a/160x128cq70/puding-kelapa-rumput-laut-sehat-tanpa-pengawet-cemilan-diet-gula-langkah-memasak-4-foto.jpg] | 5 Tuang ke kelapa yang dagingnya sudah dikeruk, tata buah dengan jepitan beberapa ditekan masuk ke dalam [Gambar: https://img-global.cpcdn.com/steps/b86104a9611c91a5/160x128cq70/puding-kelapa-rumput-laut-sehat-tanpa-pengawet-cemilan-diet-gula-langkah-memasak-5-foto.jpg] | 6 Tunggu hingga mengeras, masukkan ke kulkas [Gambar: //global-web-assets.cpcdn.com/assets/icons/button_play-114de81e44ebf74d6d50d473af3e1c021cdcc19e1075ff8f418706698785d5bb.png, https://img-global.cpcdn.com/steps/1f3f2eeafbc31d7f/160x128cq70/puding-kelapa-rumput-laut-sehat-tanpa-pengawet-cemilan-diet-gula-langkah-memasak-6-foto.jpg]"
"(Pakai oven) Oat bread, oat cookies..cocok buat yg lagi diet",https://img-global.cpcdn.com/recipes/0bd959aaa67dd90f/240x340cq50/pakai-oven-oat-bread-oat-cookiescocok-buat-yg-lagi-diet-foto-resep-utama.webp,"150 gr oat, aku pake oat instan; 250 gr yogurt plain / bisa diganti margarin; 1 sdt baking powder; 1 butih telur; Pemanis, bisa gula / madu bisa disusaikan aja ya; Pasta coklat (optional); sejumput Garam; Susu bubuk (optional); Topping; Coklat chip; slice Kacang almond; Biskuuit lotus","1 Semua bahan kering dijadikan 1 dan diaduk rata. [Gambar: https://img-global.cpcdn.com/steps/74f722b3c5576fa6/160x128cq70/pakai-oven-oat-bread-oat-cookiescocok-buat-yg-lagi-diet-langkah-memasak-1-foto.jpg] | 2 Bahan basah digabungkan dan diaduk rata | 3 Bahan kering & basah digabungkan, aduk rata, topping bisa digabungkan juga kalau mau. [Gambar: https://img-global.cpcdn.com/steps/7bdb544d685f4ba6/160x128cq70/pakai-oven-oat-bread-oat-cookiescocok-buat-yg-lagi-diet-langkah-memasak-3-foto.jpg, https://img-global.cpcdn.com/steps/d8d5676c6edb0e0d/160x128cq70/pakai-oven-oat-bread-oat-cookiescocok-buat-yg-lagi-diet-langkah-memasak-3-foto.jpg] | 4 Bisa pakai loyang 10×20 atau cup kayak aku (lebih simple gak perlu cuci loyang😂) trus lotusnya bisa dipotek2 taruh diatasnya biar cantik [Gambar: https://img-global.cpcdn.com/steps/aaf160f5a5a41b2a/160x128cq70/pakai-oven-oat-bread-oat-cookiescocok-buat-yg-lagi-diet-langkah-memasak-4-foto.jpg] | 5 Pakai oven di 20°c selama 30menit. Pas 30 menit bagian luarnya garing tapi gak keras, dalamnya lembuuuuttt👍🏻👍🏻 [Gambar: https://img-global.cpcdn.com/steps/4a944be365d504ab/160x128cq70/pakai-oven-oat-bread-oat-cookiescocok-buat-yg-lagi-diet-langkah-memasak-5-foto.jpg, https://img-global.cpcdn.com/steps/44ceb9ebbdbd0a22/160x128cq70/pakai-oven-oat-bread-oat-cookiescocok-buat-yg-lagi-diet-langkah-memasak-5-foto.jpg]"
Sup Ayam & Kacang Merah,https://img-global.cpcdn.com/recipes/4e099c5cc52d11cf/240x340cq50/sup-ayam-kacang-merah-foto-resep-utama.webp,"500 gr ayam bagian apa saja, potong2; 250 gr kacang merah segar (kalau yg kering direndam dulu semalaman, airnya diganti2); 1-2 batang wortel, iris tipis; 1500 ml air; 1-2 batang daun bawang, potong 1 cm; Bumbu halus :; 4-5 siung bawang putih, goreng; 1/4 sdt merica butiran; 1/8-1/4 sdt pala; sesuai selera Garam, lada, kaldu bubuk","1 Didihkan air bersama ayam selama 1-3 menit, buang airnya, bilas ayamnya. [Gambar: https://img-global.cpcdn.com/steps/dc8e7e8de5dccb88/160x128cq70/sup-ayam-kacang-merah-langkah-memasak-1-foto.jpg] | 2 Didihkan kembali ayam blansir dengan 1500 ml air suhu ruang yg baru. Masak dengan api kecil hingga kuah menjadi kaldu. Air bisa ditambah jika menyusut. Masukkan kacang merah, masak hingga empuk tapi tidak hancur. Menyusul wortel dan semua bumbu. [Gambar: https://img-global.cpcdn.com/steps/7854cebb5a224b9a/160x128cq70/sup-ayam-kacang-merah-langkah-memasak-2-foto.jpg] | 3 Setelah wortel matang, koreksi rasa. Menjelang diangkat masukkan daun bawang. Angkat, sajikan hangat. [Gambar: https://img-global.cpcdn.com/steps/a33e85f2430930d5/160x128cq70/sup-ayam-kacang-merah-langkah-memasak-3-foto.jpg]"
[menu diet] ayam geprek oatmeal,https://img-global.cpcdn.com/recipes/88bde1f531934f6c/240x340cq50/menu-diet-ayam-geprek-oatmeal-foto-resep-utama.webp,"3 sdm nasi, sisihkan; bumbu halus marinasi (bawang putih garam ketumbar); 100 gr dada ayam; 1 putih telur; 2 sdm oat quaker warna merah; 1 timun kecil; 3 lembar kubis kecil; kemangi; 1 siung bawang putih; 4 rawit; 1 sdm minyak goreng","1 Marinasi dada ayam dengan bumbu halus 10 menit -tambahkan putih telur aduk rata -balurkan dada ayam ke dalam oatmeal beberapa kali -panaskan teflon beri 1sdm minyak goreng -goreng ayam sampai matang dengan api kecil 🍮sambel bawang🍮 -cabe rawit -bawang putih -garam 🍳 Uleg cabe + bawang putih tambahkan garam Lalu geprek ayam oatmeal ke sambel,siap dinikmati bareng nasi anget dan lalapan 😋 selamat mencoba sayang"
Modified Green French Toast 🥪,https://img-global.cpcdn.com/recipes/fe68a11326960cf9/240x340cq50/modified-green-french-toast-foto-resep-utama.webp,2 lembar roti gandum; 1 mangkuk bayam; 1 buah jagung manis; 1 siung bawang merah; 2 butir telur (putihnya saja); 1 sdt daun oregano kering; 1 sdm minyak zaitun (eloo atau classic); secukupnya Timun; 1 sdt kaldu jamur,"1 Kocok lepas putih telur dan campur dengan oregano. [Gambar: https://img-global.cpcdn.com/steps/c8823e4589db757e/160x128cq70/modified-green-french-toast-langkah-memasak-1-foto.jpg] | 2 Parut jagung. Cuci bersih bayam. Rajang timun sesuai selera. [Gambar: https://img-global.cpcdn.com/steps/74bbbbdc41197c05/160x128cq70/modified-green-french-toast-langkah-memasak-2-foto.jpg] | 3 Cara membuat isian; tumis bawang merah dengan sedikit minyak zaitun. Lalu masukkan jagung. Aduk-aduk sampai jagung agak lengket. [Gambar: https://img-global.cpcdn.com/steps/33f4907b6810f8d9/160x128cq70/modified-green-french-toast-langkah-memasak-3-foto.jpg, https://img-global.cpcdn.com/steps/da32468703e0836e/160x128cq70/modified-green-french-toast-langkah-memasak-3-foto.jpg] | 4 Masukkan bayam aduk sampai bayam layu, kemudian masukkan kaldu jamur dan aduk rata sampai bayam matang. [Gambar: https://img-global.cpcdn.com/steps/fc8977e685981c32/160x128cq70/modified-green-french-toast-langkah-memasak-4-foto.jpg, https://img-global.cpcdn.com/steps/c1abb83e174569d4/160x128cq70/modified-green-french-toast-langkah-memasak-4-foto.jpg] | 5 Cara membuat roti bakar ala Prancis: celupkan roti ke telur (harusnya telur+susu), balik sampai seluruh permukaan roti rata dengan telur. Oles minyak zaitun di grill, lalu panggang roti sampai kecoklatan atau telur matang. Ulangi hingga roti habis. [Gambar: https://img-global.cpcdn.com/steps/7b045363139f615e/160x128cq70/modified-green-french-toast-langkah-memasak-5-foto.jpg, https://img-global.cpcdn.com/steps/227e703685287a33/160x128cq70/modified-green-french-toast-langkah-memasak-5-foto.jpg, https://img-global.cpcdn.com/steps/0c4818847b1d7c8b/160x128cq70/modified-green-french-toast-langkah-memasak-5-foto.jpg] | 6 Tata isian di salah satu lembar roti sampai rata ke seluruh permukaan roti. Tata juga timun. Lalu tutup dengan lembaran roti lain. Belah jadi segitiga. Sajikan menu sehat di mejamakankita. [Gambar: https://img-global.cpcdn.com/steps/c11d2dbbb2b94c79/160x128cq70/modified-green-french-toast-langkah-memasak-6-foto.jpg, https://img-global.cpcdn.com/steps/903f007dc34b2340/160x128cq70/modified-green-french-toast-langkah-memasak-6-foto.jpg, https://img-global.cpcdn.com/steps/a08dfc3ecb3e48ca/160x128cq70/modified-green-french-toast-langkah-memasak-6-foto.jpg]"
Diet Juice Caisim Chicory Mango Lemon Cucumber,https://img-global.cpcdn.com/recipes/7e1177bf1def7a69/240x340cq50/diet-juice-caisim-chicory-mango-lemon-cucumber-foto-resep-utama.webp,1 kuntum sawi caisim (bilas); 3-4 lembar sawi putih (bilas); 1 buah mangga; 1/2 buah perasan lemon; 1 buah timun (buang kulit); 500 ml water kefir (bisa diganti dengan air mineral),1 Masukkan semua bahan ke blender [Gambar: https://img-global.cpcdn.com/steps/5c87e50f46d201f8/160x128cq70/diet-juice-caisim-chicory-mango-lemon-cucumber-langkah-memasak-1-foto.jpg] | 2 Blender semua bahan dan siap dinikmati [Gambar: https://img-global.cpcdn.com/steps/dcb0e1e670884143/160x128cq70/diet-juice-caisim-chicory-mango-lemon-cucumber-langkah-memasak-2-foto.jpg]
Ayam Pedas #diet,https://img-global.cpcdn.com/recipes/3917af355f7bd929/240x340cq50/ayam-pedas-diet-foto-resep-utama.webp,1/2 kg dada ayam fillet; Bumbu; 1 siung bawang putih; 2 siung bawang merah; 1 buah bawang bombay kecil; Secukupnya boncabe; Sedikit saos sambal; Sedikit lada hitam; Sedikit garam,"1 Tumis bawang merah, bawang putih dan bombay dengan sedikit mentega/olive oil sampai harum | 2 Masukan potongan ayam yg sudah di cuci bersih. Tambahkan boncabe, lada hitam & garam. Masak hingga ayam setengah matang | 3 Tambahkan sedikit air & saos sambal (saos sambal hanya untuk supaya warnanya ga pucat) | 4 Takar rasa sesuai selera kemudian masak hingga air nyemek2."
Tim Kembung untuk diet,https://img-global.cpcdn.com/recipes/cb1a3ca35c569262/240x340cq50/tim-kembung-untuk-diet-foto-resep-utama.webp,5 ekor ikan kembung; 6 siung bawang merah; 4 siung bawang putih; 1 ruas jahe; 1 ruas kencur; 1 ruas kunyit; 1 buah tomat; 2 batang sereh; 4 lembar daun salam; 3 btr cabe merah; 5 btr rawit merah,"1 Cuci bersih ikan, lalu taburi dengan perasan jeruk nipis, diamkan kurang lebih 10 menit | 2 Iris bawang, cabe dan tomat. Geprek jahe, kunyit, kencur dan sereh | 3 Panaskan kukusan, sambil menunggu, campur dan susun semua bahan di pinggan tahan panas. Tambahkan sedikit air | 4 Kukus selama kurang lebih 15 menit atau sampai ikan matang dengan api sedang. Setelah matang lalu hidangkan"
Jus Detox//Diet//Kaya Vitamin & Manfaat,https://img-global.cpcdn.com/recipes/c0fc08da89d1de16/240x340cq50/jus-detoxdietkaya-vitamin-manfaat-foto-resep-utama.webp,"2 bh Apel Hijau; 2 bh Wortel Import; 1 bgkl Nanas; Alat; Slow Juicer, yg tidak punya bisa menggunakan blender d kasih air lalu d saring","1 Cuci semua buah, lalu potong2 sesuai ukuran, sesuaikan dengan alat masing2 yaaa [Gambar: https://img-global.cpcdn.com/steps/73e501e3b1d10064/160x128cq70/jus-detoxdietkaya-vitamin-manfaat-langkah-memasak-1-foto.jpg, https://img-global.cpcdn.com/steps/9c92b56ed1e7e13f/160x128cq70/jus-detoxdietkaya-vitamin-manfaat-langkah-memasak-1-foto.jpg] | 2 Nyalakan SJ n masukkan wortel nanas n apel. Yasss jus detox nya seger n siaaap d minum nih. Ampas nya bisa kalian buat pupuk bisa untuk d sapukkan d wajah jangan lupa d bilas setelah itu. [Gambar: https://img-global.cpcdn.com/steps/49c31a012d8847e8/160x128cq70/jus-detoxdietkaya-vitamin-manfaat-langkah-memasak-2-foto.jpg, https://img-global.cpcdn.com/steps/10bfbd96476583de/160x128cq70/jus-detoxdietkaya-vitamin-manfaat-langkah-memasak-2-foto.jpg, https://img-global.cpcdn.com/steps/485fdc3193358d8b/160x128cq70/jus-detoxdietkaya-vitamin-manfaat-langkah-memasak-2-foto.jpg]"
Diet Juice Jicama Pear Soursop Orange Plum Calamansi,https://img-global.cpcdn.com/recipes/29dbcc8ac2ed77d6/240x340cq50/diet-juice-jicama-pear-soursop-orange-plum-calamansi-foto-resep-utama.webp,1 buah bengkoang; 1 buah pir (kupas kulit); 100 gram sirsak; 2 buah perasan jeruk; 1 buah plum (buang biji); 2 buah jeruk cui/calamansi; 500 ml water kefir (bisa diganti dengan air mineral),1 Masukkan semua bahan ke blender [Gambar: https://img-global.cpcdn.com/steps/de2f7c3e0c84b881/160x128cq70/diet-juice-jicama-pear-soursop-orange-plum-calamansi-langkah-memasak-1-foto.jpg] | 2 Blender semua bahan dan siap dinikmati [Gambar: https://img-global.cpcdn.com/steps/b5d4a004db3713ce/160x128cq70/diet-juice-jicama-pear-soursop-orange-plum-calamansi-langkah-memasak-2-foto.jpg]
Tuna Mushroom Muffin Puff,https://img-global.cpcdn.com/recipes/54320d482d908405/240x340cq50/tuna-mushroom-muffin-puff-foto-resep-utama.webp,🫓 Bahan Kulit; 1 lembar puff pstry instan; 🐟Bahan Isian; 1 kaleng tuna (buang minyaknya); 2.5 sdm ulu rub (1 sachet); 1 sdm mentega; 1/2 bawang bombay cincang; 6-8 bh jamur kancing cincang kasar; 3 sdm cream cheese; 1/2 sdt parsley; 🥚 Bahan Olesan; 1 btr kuning telur; 1 sdm susu uht; 1 tts pewarna kuning telur; Bahan Taburan; 60 gr keju mozarella; Daun parsley,"1 Campurkan 1 sachet bumbu ulu rub emaku dengan ikan tuna sambil ditekan2. [Gambar: https://img-global.cpcdn.com/steps/f717d711d02284a1/160x128cq70/tuna-mushroom-muffin-puff-langkah-memasak-1-foto.jpg] | 2 Lelehkan 1 sdm mentega, masukkan bawang bombay tumis hingga harum. Masukkan jamur kancing, tumis hingga jamur matang. Tuangkan ke mangkok ikan tuna tadi aduk merata. [Gambar: https://img-global.cpcdn.com/steps/0bd51f06d6495646/160x128cq70/tuna-mushroom-muffin-puff-langkah-memasak-2-foto.jpg, https://img-global.cpcdn.com/steps/548d587007dc579a/160x128cq70/tuna-mushroom-muffin-puff-langkah-memasak-2-foto.jpg, https://img-global.cpcdn.com/steps/4fcb83dfc1b4bebf/160x128cq70/tuna-mushroom-muffin-puff-langkah-memasak-2-foto.jpg] | 3 Tambahkan cream cheese dan daun parsley. Aduk rata kembali. [Gambar: https://img-global.cpcdn.com/steps/8fbc091d3cadd17e/160x128cq70/tuna-mushroom-muffin-puff-langkah-memasak-3-foto.jpg, https://img-global.cpcdn.com/steps/94ee881baa2a2b1c/160x128cq70/tuna-mushroom-muffin-puff-langkah-memasak-3-foto.jpg] | 4 Pipihkan kulit pastry instan dengan rolling pin. Potong kotak sekitar ukuran 7cmx7cm. Masukkan kulit pastry ke cetakan muffin mini. [Gambar: https://img-global.cpcdn.com/steps/51ae97561822988e/160x128cq70/tuna-mushroom-muffin-puff-langkah-memasak-4-foto.jpg, https://img-global.cpcdn.com/steps/6a2ad58497cc89c0/160x128cq70/tuna-mushroom-muffin-puff-langkah-memasak-4-foto.jpg, https://img-global.cpcdn.com/steps/caca178513ef32fb/160x128cq70/tuna-mushroom-muffin-puff-langkah-memasak-4-foto.jpg] | 5 Isi kulit dengan 1 sdm adonan isian tadi. Lakukan hingga isian habis. Taburi dengan keju mozarella dan daun pastry. Oles kulit pstry yang tidak tertutup isian dengan bahan olesan. [Gambar: https://img-global.cpcdn.com/steps/2f83691c6b14e2fe/160x128cq70/tuna-mushroom-muffin-puff-langkah-memasak-5-foto.jpg, https://img-global.cpcdn.com/steps/7ba37f717edb863b/160x128cq70/tuna-mushroom-muffin-puff-langkah-memasak-5-foto.jpg, https://img-global.cpcdn.com/steps/a4e4a9ae591b8386/160x128cq70/tuna-mushroom-muffin-puff-langkah-memasak-5-foto.jpg] | 6 Panggang dalam oven yang telah dipanaskan sebelumnya dengan suhu 220°C menggunakan api atas bawah selama 15-20 menit. (Sesuaikan oven masing-masing). Sajikan hangat 👍 [Gambar: https://img-global.cpcdn.com/steps/2507cdb27263ccaf/160x128cq70/tuna-mushroom-muffin-puff-langkah-memasak-6-foto.jpg, https://img-global.cpcdn.com/steps/afdca2645a367fe0/160x128cq70/tuna-mushroom-muffin-puff-langkah-memasak-6-foto.jpg]"
Sup Tahu Ala Hokben,https://img-global.cpcdn.com/recipes/b52894633988f38a/240x340cq50/sup-tahu-ala-hokben-foto-resep-utama.webp,"1 kotak Tahu Cina; 500 ml Air; 1 sdm Minyak Wijen & Kecap Asin; 1/2 sdt Garam, Kaldu Bubuk & Lada Bubuk; 1 batang Daun Bawang, iris tipis","1 Potong kotak tahu. Iris daun bawang. [Gambar: https://img-global.cpcdn.com/steps/6d68a6751925840c/160x128cq70/sup-tahu-ala-hokben-langkah-memasak-1-foto.jpg] | 2 Didihkan air. Masukkan kecap asin, minyak wijen, garam, kaldu bubuk & lada bubuk, aduk rata. [Gambar: https://img-global.cpcdn.com/steps/f60999c8e120a9c8/160x128cq70/sup-tahu-ala-hokben-langkah-memasak-2-foto.jpg, https://img-global.cpcdn.com/steps/69e9e515eb95e861/160x128cq70/sup-tahu-ala-hokben-langkah-memasak-2-foto.jpg] | 3 Masukkan tahu, aduk rata pelan. Masak sampai matang. Siap disajikan. [Gambar: https://img-global.cpcdn.com/steps/5c819c780643aebb/160x128cq70/sup-tahu-ala-hokben-langkah-memasak-3-foto.jpg] | 4 Taraaa... Sudah matang, silahkan mencoba~~ 👏👏👏 [Gambar: https://img-global.cpcdn.com/steps/0565ed90472e083e/160x128cq70/sup-tahu-ala-hokben-langkah-memasak-4-foto.jpg]"
Sambal baby cumi Balado,https://img-global.cpcdn.com/recipes/da9decd46791c31a/240x340cq50/sambal-baby-cumi-balado-foto-resep-utama.webp,300 gr cumi asin; Rempah aromatik :; 2 lbr daun salam; 5 lbr daun jeruk; 1 btg sere; Bumbu halus :; 5 siung bawang merah; 10 butir bawang merah; 50 ml minyak goreng; Bahan cincang kasar /chopper kasar :; 30 bh cabe rawit (sy pakai 15 bh); 10 bh cabe merah besar (sy pakai 5 bh); 2 bh terasi (sy pakai 1 bh aja); 2 bh tomat (asli tidak pakai); Bahan lain :; 1 sdt garam; 2 sdm gula pasir; 1 bh jeruk nipis ambil air,"1 Rendam cuci dengan air panas, tiriskan lalu cuci bersih (kalau cuminya besar di potong²). Panaskan sedikit minyak dalam wajan tumis cumi dan tutup cumi biar tidak meletup letup masak hingga berubah warna angkat tiriskan. [Gambar: https://img-global.cpcdn.com/steps/0a0cd4e8ce4b5bc7/160x128cq70/sambal-baby-cumi-balado-langkah-memasak-1-foto.jpg, https://img-global.cpcdn.com/steps/7ad82f09979e843a/160x128cq70/sambal-baby-cumi-balado-langkah-memasak-1-foto.jpg] | 2 Bumbu halus : blender bawamg merah dan bawang putih beri minyak goreng blender hingga halus. Chopper kasar cabe merah besar, cabe rawit, terasi dan tomat sisihkan. Tumis bumbu halus, daun jeruk, salam sere pakai minyak bekas tumisan cumi lalu tumis hingga layu dan wangi masukan cumi tambahkan bumbu chopper duo cabe, terasi aduk rata tumis lagi hingga wangi dengan api sedang. [Gambar: https://img-global.cpcdn.com/steps/2d5a41c587a70809/160x128cq70/sambal-baby-cumi-balado-langkah-memasak-2-foto.jpg, https://img-global.cpcdn.com/steps/7f08bccfea7a10ca/160x128cq70/sambal-baby-cumi-balado-langkah-memasak-2-foto.jpg] | 3 Beri garam, gula, penyedap dan air jeruk aduk rata [Gambar: https://img-global.cpcdn.com/steps/0e108fec630cdc6f/160x128cq70/sambal-baby-cumi-balado-langkah-memasak-3-foto.jpg] | 4 Cek rasa angkat sajikan atau masukan dalam toples yang sudah di seterilkan dan kedap udara. [Gambar: https://img-global.cpcdn.com/steps/378705017f1c745f/160x128cq70/sambal-baby-cumi-balado-langkah-memasak-4-foto.jpg]"
