Judul,URL,Bahan,Langkah
Anabolic Tuna Mayo Sushi,https://cookpad.com/id/resep/24539543-anabolic-tuna-mayo-sushi,"200 gram nasi shirataki Kiseki; 1 sdt kaldu jamur; 1 sachet diabetasol; 2 sdt aonori tabur (bukan yang ada rasanya, plain saja); 1 kaleng tuna merk Carvinna; 60 gram egg white mayo


Keto Shirataki Protein Sushi | Low Calorie, High Protein, Sugar & Gluten Free; Secukupnya sambal keto (optional); 2 lembar nori sushi","1
    



Sushi ini rasanya sudah 1:1 dengan yang sering dijual jadi jajanan kantin atau restoran. Karena nasinya beneran nasi, bukan dari kembang kol atau diaduk dengan cream cheese sebagai perekat. | 2
    



Pertama masak nasi shirataki Kiseki sesuai petunjuk kemasan. Setelah matang, tunggu dingin lalu campurkan dengan kaldu jamur, diabetasol, dan nori bubuk. Tips kalau mau lebih mudah, nasinya didiamkan dulu semalaman di kulkas akan lebih mudah ketika diratakan di nori nantinya. | 3
    



Gunakan sarung tangan dan kepal-kepal. Di sini saya sekaligus bikin banyak ya untuk meal prep. Bagi menjadi 2 bagian, masing-masing 100 gram. | 4
    



Selanjutnya siapkan tuna kaleng yang sudah dikeringkan. Saya dimasak di wajan abis disaring. Setelah dingin, tambahkan mayones protein, sambal, dan aduk lagi hingga merata. | 5
    



Menggunakan tatakan plastik dan gulungan sushi, letakkan nasi di atas sehelai nori, lalu ratakan. | 6
    



Setelah rata, tambahkan ikan tuna mayo dan ratakan lagi. 1 roll sekitar 80 gram ya. | 7
    



Gulung sushi menggunakan penggulung bambu dan padatkan menggunakan plastiknya. Lalu potong-potong sushi dan sushi protein tinggi siap disajikan. | 8
    



Nikmati dengan soy sauce. Sushi ini bisa disimpan di chiller atau freezer ya kalau bikin sekali banyak. Tapi harus dipotong-potong dahulu saat baru jadi selagi nori masih kering. Kalau tidak nanti akan hancur karena nori sudah basah. Jadi disimpan dalam tromel dalam keadaan sudah dipotong untuk meal prep. Bisa awet berbulan-bulan kalau di lemari es."
Waffles (Lowcarb),https://cookpad.com/id/resep/14178076-waffles-lowcarb,Bahan A (Campur jadi satu); 1 cups tepung terigu all purpose (Saya pakai gluten free); 1/4 cups tepung maizena 1/4 sdt baking soda; 1/2 sdt baking powder; 1/4 sdt garam; Bahan B (Campur jadi satu); 1 cups Susu cair (Saya lactosa free low-fat 0.1%); 2 butir telur; 3 sdm minyak sayur (Saya minyak olive); 2 sdm Gula pasir (Saya Gula Xylit); 1 sdt Vanilla extras,"1
    



Campur Bahan A aduk rata sisihkan.campur Bahan B dan aduk rata. | 2
    



Campur Bahan B ke Bahan A aduk sampai tercampur rata sampai tidak bergirigil.diamkan selama 30 Menit. | 3
    



Panaskan cetakan Waffles,oles minyak lalu masukkan adonan beberapa sendok makan (sesuaikan dengan ukuran Waffles) | 4
    



Tutup diamkan sebentar lalu tekan sampai matang sampai Waffles berwarna golden brown angkat dan sajikan sesuai selera Enjoy ❤️"
Sari kacang hijau,https://cookpad.com/id/resep/12383246-sari-kacang-hijau,1/4 kacang hijau; 1 liter air; 6 SDM gula putih; Vanili; sejumput Garam,"1
    



Cuci bersih kacang hijau dan rebus | 2
    



Tunggu sampai kacang hijau pecah, tp jgn sampai terlalu hancur | 3
    



Tambahkan gula garam dan vanili aduk² | 4
    



Dan siap disajikan(diminum hangat enak, ditambah es batu jg enak)sesuai selera.selain nikmat jg menyehatkan..."
Homemade Kimchi,https://cookpad.com/id/resep/14600071-homemade-kimchi,5 kg sawi putih; 1 buah bombay; 12 siung bawang putih; 2 sdt jahe parut; 5 sdm grago (udang rebon kering); 1/2 kg wortel; 1 ikat (sekitar 150 gram) daun bawang; Secukupnya garam (garam kotak yang tidak beryodium); 2 sdm tepung ketan; 300 ml air; 1 sdt terasi (optional); 250 gr gochugaru (cabe bubuk kasar korea); Secukupnya palm sugar; 100 ml kecap ikan,"1
    



Cuci bersih dan bilas sawi. Taburi dengan garam untuk membalur sawi (fokus di bagian batangnya). Ratakan. Gunting sedikit. Diamkan selama 2 jam | 2
    



Sambil menunggu 2 jam. Kupas cuci bersih dan parut wortel. Cuci bersih daun bawang dan potong-potong. Kupas, cuci bersih dan parut jahe. Tambahkan grago dengan sedikit air hingga terendam lalu tambahkan terasi lalu aduk rata hingga lembek seperti bubur. Blender halus bawang putih dan bombay | 3
    



Campurkan 300 ml air dengan 2 sdm tepung ketan, tambahkan secukupnya palm sugar. Aduk rata. Didihkan hingga mengental. Dinginkan | 4
    



Setelah 2 jam, cuci sawi 3x. 2x dengan air mentah. Dan bilasan terakhir dengan air matang. | 5
    



Campurkan bahan lainnya selain sawi, satu persatu. Aduk rata. *Gochugaru sbnrnya bisa diganti paprika bubuk / cabe bubuk pada umumnya, tapi hasil rasanya kurang. Setelah itu baru masukan sawi (no.4) | 6
    



Aduk rata. Masukan ke dalam toples (wadah kaca). Diamkan 2 - 3 hari di suhu ruang. Lalu simpan di dalam kulkas untuk dimakan sewaktu-waktu. Bisa awet di kulkas lama sekali. Semakin lama disimpan, semakin lama fermentasi biasanya rasanya akan semakin kecut."
Mocca Angel Food Cake/Cake low calorie dg putih telur/Chiffon KW,https://cookpad.com/id/resep/1269639-mocca-angel-food-cakecake-low-calorie-dg-putih-telurchiffon-kw,380 gr putih telur; 1 1/5 sdt cream of tartar/air jeruk nipis/lemon; 1/2 sdt garam; 260 gr gula pasir; 110 gr tepung terigu; 1 sdt pasta moka; topping: buttercream + keju parut (optional),"1
    



Kocok putel + ctt + garam sampai berbusa, masukkan gula pasir bertahap (3x) kocok sampai kaku. | 2
    



Matikan mixer. Masukkan tepung. Aduk balik asal rata. Masukkan pasta moka. Aduk rata (jgn terlalu lama) | 3
    



Tuang ke loyang chiffon. Ratakan. Sy pakai loyang diameter 20, dan ketinggian ngembangnya 😂 buibu disarankan pake loyang yg lebih besar ya | 4
    



Masukkan dlm oven yg sudah dipanaskan sebelumnya. Panggang 180° 45-50 menit. Kenali oven masing2 | 5
    



Mumbuuulll.. 😂😂 | 6
    



Segera tangkupkan setelah keluar oven. biarkan 2-4 jam. Pernah lihat caranya begini.. haha | 7
    



Saya gk tahan, udh ngantuk pengen bobo. Takut ditinggal kenapa napa 😄 gompel deh gompel semua 😭😭 | 8
    



Gapapa.. jurus ampuh, oles buttercream. Kasih topping 😝😝 | 9
    



Lihat tekstur karamelnya.. maap poto gelap. Potonya mlm2, kamera jelek 😄 | 10
    



Poto sisa.. haha | 11
    



Yummy.. lembut kayak chiffon loh.. tp agak basah sih menurutku | 12
    



Pori2nya cantik.."
Masak Tahu Tempe sederhana#diet,https://cookpad.com/id/resep/14259048-masak-tahu-tempe-sederhanadiet,"3 bh tahu dikukus; 2 bh tempe dikukus; 1/2 bh bombay iris; 1 sdt bawang putih bubuk; 1 sdt bawang merah bubuk; 1/2 sdt ketumbar,kemiri bubuk; 1 sdt merica; 1/2 sdt garam himalaya; 1 sdm bubuk cabe kering; 1 sdt saus tiram; 1 sdm kecap manis tropicana slim","1
    



Rebus semua bumbu dengan secukupnya air.setelah mendidih masukan kecap dan saus tiram,tes rasa.lalu masukan tahu dan tempe. | 2
    



Masak api kecil hingga air menyusut.angkat. | 3
    



Jika mau dikonsumsi tinggal masukan dalam air fryer..masak sekitar 10 mntan.... | 4
    



Ini biasanya aq buat banyak lalu dibagi perporsi makan dengan ayam juga....jd tiap mau makan nga perlu ditimbang lg...."
Bakso Tempe Bakar,https://cookpad.com/id/resep/16286626-bakso-tempe-bakar,300 gr tempe; 90 gr tepung tapioka; 1 butir telor; 4 siung bawang putih; 1 sdt lada bubuk; 1/2 sdt garam; 1/2-1 sdt kaldu bubuk; Bumbu bakar (olesan):; 1 siung bawang putih ulek/ ½sdt bawang putih bubuk; 1 sdm kecap manis; 1 sdm saus tiram; 1 sdm saus sambal; 1 sdm saus tomat (me:skip); 1 sdm margarin (me:skip),"1
    



Potong potong tempe, lalu kukus selama 15menit. Ulek bawang putih, sisihkan. | 2
    



Setelah 15menit angkat tempe, lalu haluskan. Masukkan bawang putih ulek, garam, lada bubuk dan kaldu bubuk, aduk rata. | 3
    



Masukkan tepung tapioka dan telor, aduk sampai bisa dibentuk. | 4
    



Bentuk bulat, masukkan ke panci berisi air mendidih. Masak sampai mengapung. Lalu tiriskan. | 5
    



Tusuk bakso tempe dengan tusuk sate. Campur semua bahan bumbu bakar,aduk rata. | 6
    



Oleskan bakso tempe dengan bumbu bakar, panggang di teflon/panggangan sosis. Selesai..."
Nasi Goreng Rendah Kalori,https://cookpad.com/id/resep/10620399-nasi-goreng-rendah-kalori,"1 bh kembang kol, blender halus; 2 btr Putih telur; 1 sdm saus tiram; 1 btr bawang putih cincang; 1 btr bawang merah iris tipis; 1/4 btr bawang bombay iris tipis; 1 sdm kecap asin","1
    



Panaskan minyak canola, tumis bawang hingga harum | 2
    



Masukkan kecap asin, saus tiram, lada, dan garam sedikit | 3
    



Masukkan putih telur, aduk rata | 4
    



Terakhir masukkan kembang kol yang sudah dihaluskan. Koreksi rasa, masak hingga tercampur rata saja | 5
    



Sajikan hangat dengan lauk pauk sehat lainnya"
Overnight Oatmeal Chia Seed,https://cookpad.com/id/resep/16289595-overnight-oatmeal-chia-seed,"10 sdm munjung oatmeal instant; 100 ml susu uht low fat; 150 ml yoghurt cair plain; 1 sdm madu; 2 chia seed; Buah untuk topping, saya pakai strawberry dan murbei","1
    



Siapkan bahan.
Panaskan susu tidak sampai mendidih. | 2
    



Di jar kaca, masukkan oatmeal, beri susu hangat. Aduk rata lalu masukkan chia seed. | 3
    



Beri madu, yoghurt lalu aduk hingga rata. | 4
    



Masukkan ke kulkas. Ini saya bikin menjelang tidur malam.
Pagi hari keluarkan dari kulkas, beri topping irisan buah sesuai selera. Ini saya pakai strawberry dan murbei. | 5
    



Sajikan. Rasanya enak ada perpaduan asam dari topping buahnya dan gak bikin eneg plus mengenyangkan. Oh iya ini buat 2 porsi ya karena di saya makan 1/2 bagian sudah kenyang sekali.
Awali pagi dengan sarapan sehat 👍"
Honey Castella Sponge Cake/Kasutera/Traditional Japanese Cake,https://cookpad.com/id/resep/14365532-honey-castella-sponge-cakekasuteratraditional-japanese-cake,3 butir telur (pisahkan kuning dan putihnya); 55 gr gula pasir butiran kecil/kastor; 60 gr tepung serbaguna/protein sedang; 20 ml madu; 20 ml susu cair full cream,"1
    



Panaskan oven 180°. Mixer putih telur sampai setengah mengembang, masukkan gula pasir bertahap 3x sambil terus dimixer sampai mengembang soft peak. | 2
    



Turunkan speed mixer, masukkan telur satu per satu sampai tercampur rata. Masukkan madu mixer asal rata. Masukkan terigu mixer rata. | 3
    



Masukkan susu cair sambil diaduk balik menggunakan spatula sampai rata dan homogen. | 4
    



Tuang dalam loyang yg sudah dialasi kertas. Loyang saya ukuran 20x10. Panggang selama 35-40 menit atau sampai matang. Lain waktu coba saya turunkan suhunya jadi 170°, karena suhu 180° dengan waktu 40 menit agak gelap jadinya..🙏🤭 | 5
    



Setelah matang, oles permukaannya dengan madu..rasanya simple dan yg penting cake ini lembuut..masih harus banyak latihan biar porinya bagus..dan kebetulan malamnya pas ada tamu disuguhi ini katanya ini bolu Jepang yaa..Alhamdulillah berarti setidaknya saya bikinnya betul..😄🙏😁🤭"
Tahu Kentang Tongseng Kuning (MENU DIET SPESIAL),https://cookpad.com/id/resep/13557672-tahu-kentang-tongseng-kuning-menu-diet-spesial,3 kotak tahu uk.biasa; 1 buah kentang uk.sedang; 10 siung cabe merah keriting; 5 siung bawang putih; 3 siung bawang merah; 1 ruas kecil jahe; 1 ruas kecil lengkuas; 1 ruas kecil kunyit; 1 ruas sereh; 1 batang daun bawang; 1/2 sdt ketumbar; Sejumput garam himalayan; 1 sdm kecap manis; 1 sdt gula pasir; secukupnya Air; Tambahan: boleh kasih perasan jeruk nipis biar makin seger yah:),"1
    



Yukk langsung aja! Siapin bahannya dulu yah:) | 2
    



Potong kotak-kotak tahu dan kentang (untuk besar kecilnya ukuran silahkan sesuai selera aja yah;) ) lalu rebus tahu dan kentang supaya ga berminyak ketika dimasak yah:) | 3
    



Sembari menunggu rebusan, haluskan cabe, bawang merah & putih, kunyit, dan ketumbar dengan 1 sdm air | 4
    



Jika sudah, tumis bumbu halus, masukkan jahe, lengkuas, dan sereh yang di geprek, tambahkan sedikit air | 5
    



Angkat tahu dan kentang yang sudah direbus, lalu masukkan kedalam bumbu lalu bumbui dengan garam, gula, dan kecap, aduk-aduk sebentar, tunggu hingga mendidih | 6
    



Jika mendidih, angkat dan beri taburan daun bawang diatasnya, dan Tahu Kentang Tongseng Kuning siap disantap:) | 7
    



Selamat menikmati dear:)"
Pancake Rendah Kalori,https://cookpad.com/id/resep/13636604-pancake-rendah-kalori,100 gr Oat (saya pake quaker oat diblender halus); 1 sachet gula diabetasol atau sejenisnya; secukupnya Garam; 1/2 sdt baking powder; Secukupnya vanili; 100 ml susu UHT low fat; 1 butir telur; 20 gram mentega cair,"1
    



Satukan bahan kering | 2
    



Campur telur dan susu kemudian masukkan ke bahan kering, aduk hingga adonan rata | 3
    



Masukkan mentega cair dan aduk rata | 4
    



Panaskan teflon, oleskan mentega lalu | 5
    



Masukkan 1 sendok sayur tunggu hingga gelembung muncul lalu balik jika sdh berwarna agak kecoklatan Tunggu beberapa menit lalu angkat | 6
    



Lakukan sampai adonan habis | 7
    



Tips Penyajian dapat Diberikan toping gula halus 1 sdt atau gula aren cair sesuai selera | 8
    



1 resep dapat Menghasilkan 8 pancake"
Lumpia tuna rendah kalori,https://cookpad.com/id/resep/12885779-lumpia-tuna-rendah-kalori,2 tuna kalengan (diusahakan yg Isi air Kl adanya yg minyak bilas minyak nya ya); Kulit lumpia (saya beli yg instan di supermarket agar praktis); Bumbu halus; 3 bawang merah; 1 bawang putih besar (2 kalau kecil); 1/4 sdt lada halus; Bumbu lain; 2 daun jeruk; 100 ml air; 1 sdt fiber creme pengganti santan; 1/4 sdt garam; 1/4 sdt kaldu jamur; 1/2 sdt mentega; Semprotan minyak 0 kalori; Oven,"1
    



Panaskan mentega tumis bumbu sampai harum dengan api kecil agar tidak gosong karena pakai sedikit mentega | 2
    



Masukan daun jeruk aduk sampai daun berbau wangi kemudian tuna yg sudah dibuang air nya dan di suwir2 | 3
    



Masukan air,fiber creme, garam dan kaldu aduk sampai asat dan angkat | 4
    



Letakkan kulit lumpia di piring lalu letakkan tuna 2-3 sdt (selera) lipat dan ujung lipatan nya diberi air agar terus menempel | 5
    



Panaskan oven 180c panggang 25-30 menit jgn lupa dibalik ya agar rata warnanya"
"92. Ayam Taliwang ""Sehat""",https://cookpad.com/id/resep/14634409-92-ayam-taliwang-sehat,"BAHAN 1 :; A. 1 ekor (400 gr) ayam kampung/pejantan (saya : 500 gr); B. 1/2 sdt kunyit bubuk; C. 4 sdm air; BAHAN 2 :; 10 bh cabe merah buang isinya; 3 bh cabe rawit merah; 3 sg bawang putih; 5 sg bawang merah; 3 cm kencur; 3 btr kemiri sangrai; 2 sdt terasi; 2,5 sdt garam; BAHAN 3 :; 4 sdm minyak goreng; 50 gr fiber creme + 350 air (asli 400 santan dari 1/2 kelapa); 2 sdm gula merah serut; 2 sdt gula pasir; 2 bh jeruk limau","1
    



Siapkan bahan 1
Belah dada ayam hingga melebar. Balik ayam, kemudian lipat kaki ayam ke paha, tusuk paha kiri hingga paha kanan melewati kaki ayam dengan tusuk sate besar.
Lipat kepala ayam ke dalam sayap, tusuk kembali sayap kiri hingga sayap kanan. | 2
    



Lumuri ayam dg bahan 1B n 1C. Agar bau amis luruh. Sisihkan | 3
    



Haluskan bahan 2. 
Panaskan 4 sdm minyak goreng. Tumis bumbu halus hingga matang.
Kemudian masukkan fiber creme. Aduk2. | 4
    



Setelah mendidih masukkan ayam. masak dg api kecil 20 menit. 
masing2 sisi 10 menit, sambil untuk menyiram2kan bumbu. Memasak ayam dlm bumbu mmg tidak perlu lama krn ayamnya ayam muda shg mudah empuk | 5
    



Setelah 20 menit. 
Angkat ayam. Bakar ayam di grill pan yg telah disiapkan dengan api keciil agar tidak mudah gosong. 
Sementara kita didihkan kembali bumbu sp kental berminyak sebagai bahan olesan ayam. Tambahkan air perasan 1 jeruk limau
Oles tiap sisi dg bumbu lalu bakar hingga bumbu kering. Balikkan ayam. oles lagi dg bumbu ayam. Demikian sp masing2 dioles 3x. Matikan kompor.
Sisa bumbu tambahkan dg perasan 1 jeruk limau, untuk dicocol | 6
    



AYAM TALIWANG SEHAT fiber creme siap disajikan dg lalapan timun"
Ogura Cake Pandan,https://cookpad.com/id/resep/12861042-ogura-cake-pandan,Bahan A:; 5 kuning telur; 1 telur utuh; 85 gr tepung protein rendah; 40 ml minyak goreng; 80 ml santan kental; 1 sdt pasta pandan (me: endapan jus pandan); 1/2 sdt pasta vanilla; 2 sdt Poppy seeds /chia seeds (saya skip); Bahan B :; 5 butir putih telur; 1/4 sdt garam halus; 1 sdm air jeruk nipis; 95 gr gula pasir halus,"1
    



Aduk semua bahan A jadi satu memakai whisk hingga rata, sisihkan. | 2
    



Bahan B : mixer putih telur,garam dan air jeruk nipis sampai mulai berbusa, masukkan gula pasir bertahap sampai mengembang softpeak. | 3
    



Masukan bahan B bertahap ke bahan A lalu aduk lipat memakai spatula sampai rata dan homogen. | 4
    



Aduk lipat perlahan-lahan saja biar kue tidak bantat. Jika sudah rata dan homogen tuangkan ke dalam loyang 20 cm yang sudah di alasin dg kertas roti. Masukan kedalam oven 160°C yg sudah di panaskan sebelumnya. Panggang dg teknik au bain marie (loyang utama di alasi dengan loyang yg lebih besar dan sudah di beri air panas kira2 setinggi 1 cm) seperti foto ke 3 ya | 5
    



Panggang hingga matang selama 60 menit, angkat dan dinginkan"
Bolkus (banana with oatmeal),https://cookpad.com/id/resep/1976087-bolkus-banana-with-oatmeal,"2 buah pisang besar (sesuai selera); 2 sdm tepung terigu; 1 sdm tepung maizena; 2 sdm margarin (lelehkan); 1 sdm gula (law pengen manis,silahkan ditambah); 4 sdm oat instan (yg warna merah); 1 sdt bp (jgn terlalu munjung); secukupnya Garam  (tdk pke jg gk pa"")","1
    



Haluskan pisang menggunakan garpu | 2
    



Kmdian campur semua bahan,jd satu | 3
    



Tuang ke loyang yang sdh diolesi minyak,kukus 30 menit (jgn lp tutup panci dialasi dgn kain,spy air tdk menetes ke adonan)"
Bubur Kacang Ijo Susu,https://cookpad.com/id/resep/4603807-bubur-kacang-ijo-susu,"250 gr kacang hijau; 500 ml susu ultra low fat; 1000 ml air; 7 lembar daun pandan, ikat; 1 btg kayu manis; 1/2 sdt vanili; 1/2 sdt garam; 5 cm jahe, geprek; 3 buah gula merah (sesuaikan selera); 2 sdm tepung maizena, larutkan","1
    



Sebelumnya rendam dulu kacang hijau semalaman, supaya ngga terlalu lama saat direbus (anaknya irit gas bgt😂) | 2
    



Campur jadi satu dalam panci: air, kacang hijau, daun pandan, kayu manis, jahe lalu rebus sampai mendidih. | 3
    



Setelah mendidih masukkan susu, garam, vanili, larutan maizena & gula merah, lalu aduk rata tes rasa yaa, rebus sampai kacang hijau terbelah dan empuk sempurna. Jadi deh👌"
"Tumis kangkung, balado tahu tempe low kalori Day 5 & 6",https://cookpad.com/id/resep/4736062-tumis-kangkung-balado-tahu-tempe-low-kalori-day-5-6,Tumis kangkung :; 1/2 ikat kangkung; 1/4 jamur kerig; 4 cabe rawit; 4 bawang merah; 3 bawang putih; Saos tiram; Balado Tahu tempe :; 1 porsi tahu goreng; 4 potong tempe; 10 cabe rawit dan merah; 5 bawang merah; 3 bawang putih; Jahe; Lengkuas; Kemiri; Merica; Ketumbar; Sereh; Daun jeruk; Garam; Penyedap rasa,"1
    



Tumis kangkung : | 2
    



Petik kangkung dan iris jamur kering, cuci lalu tiriskan | 3
    



Iris bawang merah, bawang putih, cabe lalu tumis hingga layu | 4
    



Tambahkan air lalu beri 1 sachet saori saos tiram | 5
    



Masukkan kangkung setelah mendidih masukkan jamur. | 6
    



Tunggu hingga kangkung empuk lalu hidangkan | 7
    



Balado Tahu-Tempe: | 8
    



Siapkan tahu tempe potong kecil-kecil | 9
    



Uleg semua bumbu | 10
    



Tumis bumbu, sudah layu tambahkan air | 11
    



Tambahkan garam dan penyedap rasa lalu cicipi rasa | 12
    



Masukkan tahu tempe dan tunggu hingga air menyusut dan kering | 13
    



Lalu hidangkan"
