Judul,URL,Bahan,Langkah
Jamu Kunyit Asam Segar & Sehat,https://cookpad.com/id/resep/11745191-jamu-kunyit-asam-segar-sehat,100 gr Kunyit; 2 umbi temu putih; 2 sdm kapu laga; 2 batang kayu manis ukuran 10cm; 50 gr gula merah; 50 gr Asam jawa; 100 gr gula pasir (Saya : gula Batu); 1 sdm garam; 3000 ml air,"1
    



Cuci bersih semua bahan, iris tipis temu putih Dan kunyit. | 2
    



Siyapkan air Dan didihkan, masukkan semua bahan (kecuali gula merah & gula pasir/Batu). Biarkan mendidih Tambahkan garam, terakhir gula merah Dan putih. Tes rasa jika sudah manis, asem Dan sedap matikan API. | 3
    



Tunggu semalam Dan bisa dikemas kedalam botol atau di seduh saat hangat."
Kue Lumpur Oatmeal Moka untuk ibu hamil,https://cookpad.com/id/resep/13877527-kue-lumpur-oatmeal-moka-untuk-ibu-hamil,"12 sdm oatmeal; 4 sdm gula (atau lebih bila ingin terasa lebih manis); 3 sdm susu hamil rasa moka, dicairkan dengan 250 ml air; 2 butir telur; 1/2 sdt baking powder; 1/2 sdt pasta moka; Kismis, keju, irisan kurma atau meses untuk topping; Mentega/minyak sayur untuk mengoles","1
    



Masukkan semua bahan ke dalam blender. Blender semua bahan hingga oatmeal lembut menyatu dengan bahan lainnya. | 2
    



Nyalakan kompor dan panaskan cetakan kue lumpur. Olesi permukaan dengan mentega atau minyak sayur sedikit saja. Gunakan api kecil hingga sedang. | 3
    



Tuang adonan ke cetakan yang mulai panas, kira-kira setengah cetakan saja tingginya. Tutup. | 4
    



Saat adonan setengah matang, taburkan topping sesuai selera. Lalu tutup kembali. | 5
    



Cek kematangan dengan menyentuh pinggirannya. Setelah matang, angkat dan sajikan."
Telur dadar sehat hemat minyak,https://cookpad.com/id/resep/12886120-telur-dadar-sehat-hemat-minyak,5 butir telur; 2 batang daun bawang; 2 batang seledri; 4 buah cabe rawit; 1/2 sdt bumbu marag/bubuk curry; 1/4 sdt merica bubuk; Sedikit garam himalaya (+/- 1 sdt); Sedikit minyak utk mengoles cetakan,"1
    



Potong tipis2 daun bawang, seledri & cabe rawit | 2
    



Kocok telur dan garam hingga rata & telur sedikit mengembang. Kocok dg garpu aja | 3
    



Masukkan 1 kedalam 2, kocok rata, beri bumbu marag & merica bubuk, aduk rata | 4
    



Siapkan cetakan apem/ pancake. Saya menggunakan cetakan alumunium tebal, olesi dg minyak menggunakan kertas tissue bersih yg dicelup sedikit minyak sayur. Oles pula sekeliling lobang cetakan (bukan hanya lobang cetakannya saja) | 5
    



Panaskan cetakan, masukkan 1 sendok sayur adonan telur (aduk dulu sebelum dituang). Lakukan hingga seluruh lobang cetakan terisi adonan. Panggang hingga sisi bawahnya kuning kecoklatan. Balikkan, panggang hingga kecoklatan | 6
    



Lakukan langkah 5 hingga selesai. Angkat & hidangkan. Bisa dimakan begitu saja atau dg sambal botolan atau sambal kecap. Enak utk lauk makan | 7
    



Resep ini saya update ya teman2, saya tambah 1/2 sdt bumbu bubuk marag lahma, kalau tidak ada bisa diganti bumbu kare/curry atau bumbu rempah yg lain, atau bisa di skip. Dan saya tambah juga sedikit merica bubuk, jadi lebih sedap"
Granola bread,https://cookpad.com/id/resep/15666889-granola-bread,Bahan Kering; 250 gr tepung white bread unis gluten free; 50 gr tepung maizena; 1 1/2 tsp baking powder; 1/2 tsp garam (kalau pakai salted butter gak ush pakai garam); 150 gr gula kelapa; Bahan Basah; 100 gr salted butter / 85 gr unsalted butter / minyak granola; 200 gr coconut cream (santan kepala kara); 2 butir telur / 2 tsp replacment egg; Tambahan; 300 gr granola / chocolate chip,"1
    



Campurkan semua bahan kering | 2
    



Masukkan semua bahan basah, aduk dengan mixer spiral | 3
    



Tambahkan granola / coklat chip lalu aduk dengan spatula | 4
    



Masukkan adonan ke dalam loyang anti lengket / yang dialasi baking paper (sy pakai loyang roti tawar) | 5
    



Ratakan adonan dalam loyang lalu garisi bagian atas adonan dengan pisau | 6
    



Masukkan adonan ke dalam oven yang sudah dipanasi terlebih dahulu dengan suhu 175 derajat selama 30 menit. Setelah itu turunkan ke suhu 160 derajat dan diamkan roti di dalam oven selama 20 menit | 7
    



Angkat dan dinginkan selama 15 menit | 8
    



Keluarkan dari loyang | 9
    



Sajikan bersama kopi susu, nikmat tiada tara 😍😍😍"
Pancake Oat dragon Fruit,https://cookpad.com/id/resep/14054911-pancake-oat-dragon-fruit,3 sdm oatmeal (blender); 1/2 buah Naga; 1 butir telur; 1/4 sdt himsalt,"1
    



Haluskan Oat dan juga buah Naga, lalu campur kedua bahan sampai tidak ada yg bergerindil | 2
    



Masukan telur, aduk2 sampai semua bahan tercampur lalu beri himsalt. | 3
    



Panas kan teflon, lalu masukkan adonan (ukuran sesuai selera) tunggu hingga kecoklatan dan matang."
Honey Yogurt Granola Cup ✨,https://cookpad.com/id/resep/16918552-honey-yogurt-granola-cup,Granola; Madu @madusyamilanak; Peanut butter; Yogurt plain; Strawberry; Gold flakes,"1
    



Campur Madu Syamil, granola. | 2
    



Peanut butter. | 3
    



Tuang ke cetakan, tekan-tekan biar menempel. Tuang yogurt kedalamnya. | 4 | 5
    



Beri topping buah strawberry, lalu tuang Madu Syamil diatasnya. Simpan freezer sampe beku. | 6
    



Udah deh jadi! Enak dingin-dingin nyoy! Cemilan sehat & pastinya enak apalagi pake madu dari @madusyamilanak 🤩🫶 | 7"
Healthy Fruit Jelly salad ❤️,https://cookpad.com/id/resep/10937212-healthy-fruit-jelly-salad,"1 kg mangga madu (potong dadu); 2 kotak strawberry (iris tipis atau sesuai selera); 1 kotak buah anggur (iris sesuai selera); 1 buah melon; 4 plastik Lidah buaya (dalam kemasan,blh skip kalau tdk ada); 1 kaleng lychee; 1 bungkus nata de coco; 1 bungkus Jelly kenyal yg sdh jadi; 1 botol yoghurt kecil (pilih rasa sesuai selera); 4 sdm susu kental manis; 1 batang keju (Kraft); 1/2 bungkus mayonaise besar","1
    



Potong semua bahan salad,untuk buah bisa ditambah sesuai selera (mis; Apple (),pear dsb) | 2
    



Aduk mayonaise,susu kental manis youghurt dan sedikit keju sambil dicek rasanya.. | 3
    



Masukkan buah yg sdh dipotong kedalam bumbu mayonaise yg sdh dicampur td,aduk rata.. sajikan dengan taburan keju diatas.Untuk rasa lbh nikmat,masukkan ke dalam freezer kurleb 30-45 menit untuk sensasi segar tapi tdk terlalu beku.Selamat mencoba 😍"
Nasi kuning sehat tanpa santan,https://cookpad.com/id/resep/11015400-nasi-kuning-sehat-tanpa-santan,1/2 kg beras; 1 ruas kunyit; 2 siung bawang merah; 1 siung bawang putih; 1 lbr daun pandan,"1
    



Cuci bersih beras seperti biasanya saat mau memasak nasi | 2
    



Blender halus kunyit dan bawang merah putih, lalu tumis bumbu sejenak. | 3
    



Sisihkan sejenak dan bersihkan potong2 daun pandan | 4
    



Campurkan bumbu yg sudah dihaluskan bersama beras yg sudah disiapkan, jg masuklan potongan daun pandan | 5
    



Start on magic com atau rice cooker, tunggu sampai matang dan aduk agar matang merata. Done. Siap saji 😊"
Chewy Banana Oat Cookies No Sugar,https://cookpad.com/id/resep/16594238-chewy-banana-oat-cookies-no-sugar,2 buah pisang ambon matang (bisa pisang lain juga); 100 gr oat; Secukupnya kismis; Secukupnya almond slice; 1 sdm Madu bila suka; 1 sdt kayu manis bubuk,"1
    



Lumatkan pisang hingga halus | 2
    



Tambahkan oat, kismis, madu, kayu manis bubuk. Aduk hingga rata | 3
    



Ambil 1 sdm adonan, letakan diatas loyang yang sudah dialasi baking paper, ratakan dengan garpu. Tambahkan taburan almond. Panggang disuhu 180 dercel hingga matang. | 4
    



Tetap semangat n happy cooking"
Overnight oats,https://cookpad.com/id/resep/16981495-overnight-oats,4 sdm rolled oats; 1/2 sdm chia seeds; 1 sdm madu; 1 sdm yogurt; secukupnya Susu,"1
    



Masukkan semua bahan kedalam toples / gelas yg ada tutupnya | 2
    



Aduk hingga rata dan tutup, masukkan ke dalam kulkas semalaman | 3
    



Siap disantap untuk sarapan, bisa di tambahkan cinnamon powder / topping buah sesuai selera"
Banana Apple Pie Oatmeal,https://cookpad.com/id/resep/24194046-banana-apple-pie-oatmeal,4 sdm / 26 gr oatmeal (bisa diganti tepung oat); 100 ml air panas; 100 gr apel ceri (apple bentuknya kecil dan rasanya manis); 150 gr pisang raja (yang telah dibekukan lalu didefrost); 1 biji telur; Topping; 1 buah apel ceri (optional); Keju (optional),"1
    



Cuci apel ceri,sisihkan. | 2
    



Haluskan oat dengan menggunakan chopper atau blender.Pindahkan kemangkuk,lalu tuang air panas, aduk rata,sisihkan. | 3
    



Lalu chopper lagi apel,tapi jangan terlalu halus ya,tekstur seperti difoto. Tambahkan pisang, haluskan lagi, lalu masukkan telur,campur rata lagi (note:masih menggunakan chopper ya). | 4
    



Ketika sudah tercampur rata,pindahkan kemangkuk yang berisi oat yang sudah dilarutkan dengan air panas. Aduk rata. | 5
    



Pindahkan kedalam cup aluminium foil.Lalu beri topping potongan apel,keju atau sesuai selera. | 6
    



Panggang pada oven listrik yang sudah dipanaskan terlebih dahulu sekitar 10 menit.Panggang dengan api atas bawah selama 45 menit dengan suhu 150°c. Angkat segera jika sudah matang."
Sandwich sehat Roti Gandum,https://cookpad.com/id/resep/13758075-sandwich-sehat-roti-gandum,1 lembar Roti gandum; 1 bh telur; I bh sosis so nice; 1 bh Keju slice (prochiz); secukupnya Selada; Saos sambal del fonte; secukupnya Merica; Margarine untuk memanggang; 1/2 tomat buah,"1
    



Panggang roti gandum (sy pake roti Joyfull, lembut banget) di atas teflon dengan margarine, sajikan dan tempatkan ke dalam wadah. | 2
    



Tuangkan sedikit minyak di atas wajan, ceplokkan telur (sy gunakan telur bebek) dan tambahkan secukupnya merica bubuk | 3
    



Di atas roti, Susun selada, keju slice, telur orak-arik, tomat yang sudah di iris tipis, tuangkan saos sambal & tomat dan aturkan sosis di atasnya. Siap sajikan"
Healthy Oats Cookies,https://cookpad.com/id/resep/15277843-healthy-oats-cookies,2 buah pisang raja/ pisang ambon/ pisang Cavendish matang; 250 gram oats; 1 putih telur; 2 sdm madu; 2 sdm brown sugar; 1 sdm chia seeds; 200 gram kurma; 100 gram kismis; 150 gram chocolate chips,"1
    



Siapkan bahan | 2
    



Haluskan pisang dengan garpu tambahkan putih telur, madu. Aduk rata | 3
    



Tambahkan bahan lainnya. Aduk | 4
    



Ambil 1 sendok adonan, padatkan, dibentuk bulat. (Bisa juga pakai scoop es krim atau sendok takar. Bebas) Tata di loyang yang dilapisi dengan baking paper. Oven selama +/- 20 menit | 5
    



Keluarkan dari oven. Dinginkan. Simpan di dalam toples."
Bitter ballen oats n roti tawar air fryer /deep fry,https://cookpad.com/id/resep/16716718-bitter-ballen-oats-n-roti-tawar-air-fryer-deep-fry,"3 pc Roti d blender  habisi stok d kulkas roti2 freezer byk x; 1 PC wortel gede, cincang biar bertextur ato mau cpt d parut besar; 7 pc Jamur champiognon  gede sepingpong cincang; 1 pc Bombai  sepingpong cincang; 3 siung bawang putih cincang; secukupnya Kaldu ayam; secukupnya Himalaya salt; secukupnya merica; Pala d parut stg cm aja x.. selera ini; 2 sdm SKM putih; Oats bungkus biru y","1
    



Panasi wajan. Masak wortel, dulu karna yg plg susah matang, bombai, bawang putih dan jamur | 2
    



Masak perlahan hingga jamur berubah warna agak berair gitu nanti g PK minyak goreng or butter
Dibumbui hrs agak strong y soalnya kasi roti m goreng gtu nanti rasanya turun | 3
    



Kasi roti blender aduk rata sampai BS d bentuk | 4
    



PK kresek baru kasi oats yg bungkus biru nda terlalu bertepung2 ya | 5
    



Ambil PK sendok sup ato sendok bulat se punya nya
Panasi minyak ato Air fryernya | 6
    



Masukkan kresek guling2 sisihkan | 7
    



Masukkan sekaligus secukupnya. Tiriskan | 8
    



Selesai nya harus di coating air ato putih telur biar gandumnya lengket, tp telur lg abis dan udah terlanjur masak y gpp de lain kali BS LBH baik😅"
Jus kurma sehat #49,https://cookpad.com/id/resep/4725905-jus-kurma-sehat-49,11 butir kurma; 1 kaleng susu Bear Brand; 1 gelas kecil air untuk merendam kurma; Secukupnya es batu,"1
    



Siapkan semua bahannya lalu rendam kurma di dalam gelas yang berisi air selama kurang lebih 3 jam | 2
    



Campur semua bahan jadi satu lalu blender secara bersamaan sampai Semuanya hancur | 3
    



Jus kurma sehat siap dihidangkan cocok untuk berbuka ataupun sahur"
Tongkol Rica-Rica (tanpa minyak),https://cookpad.com/id/resep/15621657-tongkol-rica-rica-tanpa-minyak,"200 gram Tongkol (instant beli di Superindo); 3 buah tomat hijau; 1 ruas jari jahe; secukupnya Garam, gula aren, totole; Bahan uleg kasar:; 10 siung bawang merah; 4 siung bawang putih; 10 buah cabe merah","1
    



Panggang tongkol diatas pan sampai kecoklatan dan matang, angkat sisihkan. | 2
    



Didihkan 1 gelas air, masukan bumbu halus, garam, totole, gula, aduk2 sampai mengental dan harum (bau pengar sudah hilang), masukan tongkol dan potongan tomat, aduk aduk sampei merata. Tes rasa... bila sudah pas bisa langsung disajikan anget2 😉"
Mushroom Cream Soup with Oatmeal,https://cookpad.com/id/resep/24443742-mushroom-cream-soup-with-oatmeal,"Bahan Utama:; 100 gram Jamur Kancing/Champignon; 2 siung Bawang Putih; 1/2 butir Bawang Bombay; 1 batang Daun Seledri; 1 lembar Daun Salam; 500 ml Kaldu (Kulit) Udang


Stok Kaldu Kulit Udang; 1 sdt Lada Bubuk; 5 sdm Oatmeal Instan (yang plain); 1 sdt Herb Kering (bebas herb apapun, bisa Italian Herb, Rosemary, Thyme, atau Oregano); 200 ml Susu UHT; 2 sdm Unsalted Butter; 30 ml Minyak Goreng; 30 gram Keju Cheddar (untuk taburan); Bahan Garlic Bread:; 2 lembar Roti Tawar; 1 siung Bawang Putih; 1/2 sdt Parsley kering (optional); 1 sdm Unsalted Butter","1
    



Siapkan semua bahan. Siapkan Kaldu Udang dari air rebusan kulit dan kepala udang. | 2
    



Pembuatan Garlic Bread.
Oleskan butter, parsley, dan bawang putih yang sudah dihaluskan pada 2 sisi roti tawar. Potong menjadi 3 bagian. | 3
    



Siapkan wajan yang sudah diolesi minyak goreng. Panggang dibatad wajan semua kedua sisi roti tawar dengan api kecil. Sedikit ditekan-tekan agar permukaan roti menyentuh wajan secara merata. | 4
    



Tunggu hingga roti agak mengering. Pastikan warna kedua sisi agak kecoklatan namun tidak gosong. Angkat dan sisihkan. | 5
    



Pembuatan Cream Soup.
Jamur diiris tipis-ripis dan buat beberapa iris yang agak tebal untuk condiment saat penyajian. Cacah Bawang Bombay dan Bawang Putih. Daun Seledri dan Daun salam dibiarkan utuh. | 6
    



Tumis jamur dan bawang bombay hingga bawang bombay menjadi agak transparan. Selanjutnya masukkan bawang putih dan tumis hingga wangi. | 7
    



Masukkan daun salam dan daun seledri. Lanjutkan menumis hingga jamur benar-benar matang dan layu. | 8
    



Pisahkan beberapa irisan jamur yang masih utuh untuk condiment saat penyajian. | 9
    



Tambahkan Kaldu Udang. Aduk merata hingga mendidih. | 10
    



Tambahkan oatmeal, susu UHT, dan butter, kemudian aduk hingga merata dan mulai mengental. | 11
    



Tambahkan herb, lada bubuk, dan garam sesuai takaran. Aduk hingga merata. | 12
    



Iris-iris daun seledri yang ada di dalam sup. Kemudian masukkan kembali ke dalam sup lalu aduk merata. | 13
    



Periksa kekentalan dan koreksi rasa. Tambahkan air dan garam jika diperlukan. | 14
    



Cream Soup siap disajikan bersama Garlic Bread. Tambahkan beberapa potongan jamur dan taburan keju parut di atasnya."
Bubur bayi sehat,https://cookpad.com/id/resep/11377211-bubur-bayi-sehat,1 genggam beras; 3 cm Wortel; 3 cm jagung; 1/4 tomat buang bijinya; Keju kraft milk soft/chedar; Sejumput garam; 1 lembar daun salam dan jeruk,"1
    



Cuci bersih beras, tambahkan 2 mangkok air bersih daun salam, daun jeruk dan masak dengan api besar dan kecilkan bila sudah mulai mengental | 2
    



Setelah nasi terlihat sudah terpecah dan air tinggal setengah, sediakan alat parutan keju, parut wortel jagung tomat dan keju diatas bubur yg sedang dimasak | 3
    



Masak hingga matang | 4
    



Finish untuk 2 porsi y bunda,"
Bihun jamur goreng sehat,https://cookpad.com/id/resep/10702531-bihun-jamur-goreng-sehat,Bihun; Jamur kuping; Bakso daging / ikan (sesuai selera); 1 btr telur; 1 1/2 sdm Kecap asin; 1 sdm Minyak wijen; Kecap manis (secukupnya); Butter/olive oil/minyak goreng; Air / kaldu; Bumbu halus :; Bawang merah; Bawang putih; Cabe (opsional); Merica/lada putih (secukupnya); Garam (secukupnya),"1
    



Siapkan bahan bahan, rebus bihun hingga matang, sisihkan, iris jamur kuping dan bakso sesuai selera, sisihkan. | 2
    



Orak arik 1 butir telur dengan sedikit butter, goreng hingga matang, sisihkan. | 3
    



Tumis bumbu dengan sedikit butter/olive oil/minyak goreng hingga harum, tambahkan sedikit air/kaldu kemudian masukkan jamur kuping, tumis hingga jamur sedikit layu. | 4
    



Selanjutnya masukkan bihun, orak arik telur dan bakso, aduk hingga bumbu merata, tambahkan kecap asin, minyak wijen dan kecap manis, aduk hingga rata dan sajikan dengan taburan bawang goreng dan pangsit goreng sebagai pelengkap opsional. (untuk rasa bisa di atur sesuai selera)"
Granola Cookies,https://cookpad.com/id/resep/24250110-granola-cookies,"115 gr butter, lelehkan; 150 gram gula pasir; 1 btr telur; 1/2 sdt vanila bubuk; 200 gr tepung terigu pro sedang; 1/2 sdt soda kue; 1/2 sdt garam; 150 gr granola","1
    



Lelehkan butter lalu tambahkan gula pasir hingga gula tercampur dan larut
Tambahkan telur, aduk rata dan tambahkan ayakan tepung, vanila bubuk, garam dan baking soda. Aduk rata | 2
    



Tambahkan granola dan ambil adonan lalu bulatkan (saya timbang 50gr), simpan di kulkas minimal 30 menit | 3
    



Oven disuhu 175-180°c selama 15-20 menit. Atau sesuaikan oven masing-masing. Panaskan oven terlebih dahulu 10 menit. 
Saat diangkat cookies masih basah, lama² akan mengeras"
Terong Balado (tanpa digoreng),https://cookpad.com/id/resep/17175937-terong-balado-tanpa-digoreng,"3 buah terong (500 gr); 100 ml air; Bumbu :; 6 siung bawang merah, haluskan; 5 siung bawang putih, haluskan; 6 buah cabe merah, haluskan; 1,5 sdt gula; 1/2 sdt kaldu bubuk; 1/2 sdt garam; 1 sdm penuh saus tiram; Air merendam terong :; 1 liter air; 1 sdm garam","1
    



Cuci bersih terong ungu, potong memanjang. | 2
    



Siapkan air utk rendam terong.
Masukkan terong, aduk sampai semua terong terendam air.
Biarkan sekitar 10 menit, lalu tiriskan.
Tujuannya supaya terong enggak hitam pas dimasak. | 3
    



Tumis bumbu halus sampe harum, agak matang.
Klo suka pedes tambah aja cabenya pake cabe rawit.
Masukkan terong, aduk rata.
Tambahkan bumbu lainnya.
sengaja terong enggak ku goreng supaya tidak terlalu berminyak.
diresep asli digoreng dulu terongnya.
Langkah ini disesuaikan selera aja ya, boleh digoreng dlu atau tidak. | 4
    



Tambahkan air, aduk rata. | 5
    



Masak sampai airnya menyusut sambil sesekali diaduk.
Setelah matang koreksi rasa. | 6
    



Sajikan."
