Judul,URL,Bahan,Langkah
"Perkedel kentang telur bayam
Irit telur (menu eat clean #2)",https://cookpad.com/id/resep/6488018-perkedel-kentang-telur-bayam-irit-telur-menu-eat-clean-2,"1 bh kentang; 3 buah tahu putih; 40 gr ayam fillet rebus; 1 genggam bayam; Daun bawang; Bahan bumbu :; 2 bh bawang putih, goreng; 1 sdm ketumbar; 1/2 sdt lada bubuk; Penyedap jamur merang; Bahan lain :; 1 butir telur; Tepung panir halus, untuk balutan","1
    



Goreng kentang. Lalu ulek bersama tahu kukus, ayam. Masukan bawang putih goreng. Ulek kembali. | 2
    



Campur dengan irisan bayam rebus. Masukan bahan bumbu lain. Kocok 1 butir telur. Bagi 2 bagian. Yang satu untuk bahan celupan, satu bagian lain untuk bahan campuran adonan. | 3
    



Kocok 1 butir telur. Bagi 2 bagian. Yang satu untuk bahan celupan, satu bagian lain untuk bahan campuran adonan. | 4
    



Masukan setengah bagian telur untuk campuran adonan kentang. Lalu aduk. | 5
    



Masukan kulkas atas 5 menit agar set dan kokoh. Goreng sebentar saja dalam api cenderung kecil karena mudah matang."
Gurame Fillet Crispy Oatmeal Saus Barbeque (Eat Clean),https://cookpad.com/id/resep/8602735-gurame-fillet-crispy-oatmeal-saus-barbeque-eat-clean,1 ekor gurame fillet ambil daging; Oatmeal instan (warna merah); 1 sdm ketumbar bubuk; 1 sdt garam; 1 sdt lada bubuk; Putih telur kocok lepas; secukupnya Minyak goreng; 1/2 potong bawang bombay iris tipis; 1 siung bawang putih cincang; 1 sdt garam; 1 sdt lada bubuk; 3 sdm saus cabe; 2 sdt kecap manis; secukupnya Bubuk oregano; 1 sdm tepung tapioka encerkan dengan air; 1/2 buah wortel iris kecil dadu; Kaldu ayam,"1
    



Marinasi fillet dengan garam, lada, ketumbar bubuk dan campur dengan putih telor | 2
    



Aduk merata marinasi diamkan selama 5 menit | 3
    



Tuang oatmeal dalam piring, lapisi fillet dengan oatmeal satu persatu sampai selesai | 4
    



Ambil panci anti lengket (agar bisa pakai sedikit minyak) goreng satu persatu fillet dengan minyak sedikit dengan kontrol besar api | 5
    



Ulangi semua sampai semua selesai digoreng | 6
    



Fillet ikan sudah selesai dan sisihkan selanjutnya membuat saus | 7
    



Tumis bawang putih dan bawang bombay hingga harum | 8
    



Masukkan kaldu ayam dan wortel | 9
    



Tambahkan garam, lada, kecap, oregano dan saus | 10
    



Masak sampai mendidih kemudian tambahkan tepung tapioka cair aduk sampai mengental | 11
    



Sajikan fillet crispy oatmeal dengan siraman saus barbeque | 12
    



Makanan siap dinikmati, selamat mencoba"
Telur Kukus ‘B’Ayam (clean eat),https://cookpad.com/id/resep/7350722-telur-kukus-bayam-clean-eat,50 gr daging ayam cincang; 1 butir telur; 1 siung bawang putih (cincang); 1 sdm kecap asin; 3/4 batang sayur bayam; Secukupnya merica,"1
    



Marinasi ayam dengan 1 sdm kecap asin, bawang putih cincang dan merica sesuai selera. | 2
    



Kocok pelan saja telur hingga kuningnya tercampur (*jangan sampai berbuih, kalau mau lbh lembut hasilnya telur bs disaring dulu) | 3
    



Tambahkan air 50ml saja sambil diaduk pelan jangan sampai berbuih. | 4
    



Masukkan daging ayam yang sudah di marinasi dengan sendok kecil agar tidak menggumpal. Kemudian masukkan bayam yang sudah dicuci bersih. | 5
    



Kukus selama 15 menit. Angkat dan selesai, silahkan dinikmati."
Siomay Tahu Isi Ayam Saos Almond (Menu Eat Clean 🍅),https://cookpad.com/id/resep/6479859-siomay-tahu-isi-ayam-saos-almond-menu-eat-clean,"Siomay Tahu Ayam; 100 gram dada ayam fillet, giling atau cincang kasar; 100 gr tahu (5 bh tahu ukuran kecil), dibuang bagian tengahnya; 2 butir telur (1 butir untuk adonan isi, 1 butir direbus); 2 lembar kol (bisa diganti pare), cuci, buang tengahnya, bagi 2; 100 gram wortel, iris dadu kecil atau cincang kasar; 1 sdt merica; 1 siung bawang putih; 1/2 sdt garam (opsional, bisa diskip yaa); Saus Almond; 7 butir baked almond; 1 buah cabe keriting; 1 buah cabe rawit; 1 buah jeruk limau; 1 lembar daun jeruk; 1/2 sdm gula merah; 1/2 sdt garam; 1 sdm corn oil (opsional, bisa diganti minyak wijen/zaitun); 2 sdm air","1
    



Cuci bersih tahu, belah dua. Keruk bagian tengahnya hingga berlubang, supaya nanti bisa diisi dengan adonan isi. Sebaiknya kerukan tahu jangan dibuang, tp dicampurkan dengan adonan isi. | 2
    



Haluskan bawang putih dan merica. Campurkan bumbu halus dengan dada ayam yang telah dicincang, wortel yang diiris kotak kecil-kecil, telur, kerukan tahu dan garam. Aduk rata hingga menjadi sebuah adonan. | 3
    



Masukkan adonan isi ke bagian tengah tahu yang berlubang. Adonan isi juga bisa ditaruh di atas lembaran kol, lalu digulung. Selanjutnya kukus tahu isi ayam dan kol gulung isi ayam dengan api kecil selama 15 menit atau hingga matang. | 4
    



Haluskan bawang putih, cabe rawit, cabe kriting, daun jeruk, gula merah dan garam. Panaskan corn oil dengan api kecil, masukkan almond yang telah dihaluskan dan bumbu halus, tambahkan air, biarkan sekitar 5 menit atau agak mengental, matikan api. | 5
    



Sajikan siomay tahu isi ayam, telur rebus dan sayuran, bisa ditambahkan juga tomat ceri atau timun. Siram dengan saus almond dan air jeruk limau."
"Jus Sayur Sawi,Apel, Lemon, Kurma... Clean Eating",https://cookpad.com/id/resep/14108263-jus-sayur-sawiapel-lemon-kurma-clean-eating,3 Lembar Daun Sawi; 1/2 Apel fuji; 3 buah kurma sukari agar manis; 2 sdm air Lemon; 1 gelas /250ml Air putih,"1
    



Saya rebus dulu sawi 1 menit agar tidak langu dan steril | 2
    



Blender semua bahan jadi satu sampai benar2 lembut lalu sajikan deh"
Clean Eating Aini'Cooking #21,https://cookpad.com/id/resep/23974064-clean-eating-ainicooking-21,1/2 Buah wortel potong korek rebus 3 menit; 1/2 buah jagung sisir dari bonggolnya rebus 3 menit; 1/2 buah timun potong korek; 3 lembar kubis potong sesuai selera; secukupnya Kewpie wijen sangrai; Telor dadar; 1 butir telur; Secukupnya garam; Secukupnya lada bubuk; 2 buah cabai potong; 2 bawang merah cincang,"1
    



Siapkan semua bahan cuci bersih lalu potong dan rebus sesuai keterangan diatas. Tiriskan. | 2
    



Kocok lepas telur dengan semua bahan telur dadar. Kemudian goreng di wajan anti lengket tanpa minyak. | 3
    



Angkat lalu sajikan salad sayur dan telur dengan nasi. Tambahkan kewpie wijen shangrai diatas salad sayurnya."
Baso Tahu dan Cilok Tanpa Tepung.. Clean eating,https://cookpad.com/id/resep/13859282-baso-tahu-dan-cilok-tanpa-tepung-clean-eating,3 potong tahu; 250 gr singkong di parut; 2 bawang putih; Daun bawang; secukupnya Garam himsalt; Untuk bumbu kacang; Segenggam kacang tanah sangrai; 2 siung bawang putih; 3 cabe merah besar; 2 sdm Gula aren; Garam himsalt; 1 sdm Air asam jawa; 3 lembar Daun jeruk,"1
    



Campurkan singkong parut bawang putih, daun bawang, himsalt jadi satu..bentuk bulat2 / masukan ke dalam belahan tahu lalu kukus sampai matang | 2
    



Untuk bumbu kacang | 3
    



Blender semua bahan kecuali daun jeruk | 4
    



Masukkan air secukupnya sampai mendidih baru masukkan bumbu blender, daun jeruk...masak sampai kekentalan yg di inginkan koreksi rasa"
Diet/clean food ayam suwir diet,https://cookpad.com/id/resep/9673541-dietclean-food-ayam-suwir-diet,1/2 kg dada ayam; 1 serai memarkan; 2 ruas lengkuas (geprek); 2 ruas jahe (geprek); 2 lembar daun salam; 2 lembar daun jeruk; 10 cabe hijau iris serong; Bumbu halus; 4 siung bawang merah; 2 siung bawang putih; 2 biji cabe besar; 1 sdt merica; 1 sdt ketumbar; Penyedap rasa; Gula; Garam,"1
    



Kukus atau masak daging ayam, diamkan lalu sisir/ disuwir2 | 2
    



Ulek bumbu halus, tumis menggunakan teflon tambahkan sedikit air, masukan lengkuas, jahe, serai,cabe hijau, tunggu sampai air menyusut dan bumbu agak mengering, biarkan air sedikit menyusut, tambahkan gula, garam, penyedap | 3
    



Masukan ayam suwir, masak lagi sampai sedikit kering/bumbu meresap | 4
    



Koreksi rasa"
Arem arem isi Oncom,https://cookpad.com/id/resep/24715253-arem-arem-isi-oncom,Bahan Lontong:; 200 gr beras; 400 ml air; 35 ml santan instan; 1 lbr daun pandan; 1 lbr daun salam; 1 batang sereh di geprek; 1 lbr dain jeruk; 1/2 st garam; 1/4 st lada bubuk; Bahan Isi:; 1 papan oncom; 1 sm minyak goreng; Secukupnya air; 1/4 st kaldu bubuk; 1/4 st garam; 1/4 st gula pasir; Bumbu Halus:; 3 bh cabe merah; 2 bh bawang merah; 1 siung bawang putih; 1/4 ruas jari kencur (me: skip); Bahan lainnya:; Faun pisang,"1
    



Siapkan wajan, tuang santan & air, tambahkan daun salam, sereh, garam gila. Aduk rata, massk hingga mendidih dgn api kecil. | 2
    



Masukkan beras aduk rata, kecilkan api, masak hinhga santan menyusut & adonan mulai mekar. Aduk2 supaya bagian bawah tidak gosong. Setelah kering matikan kompor. | 3
    



Sth agak dingin, tekan2 dgn centong nasi ato ulekan & plastik. Ambil 1 sm aronan lontong letakksn diatas plsstik kmd bulatkan & tekan | 4
    



Siapkan daun yg telah di bakar diatas kompor. Ambil 1 sm aron letakkan diatas plastik kmd pipihkan & beri 1 sm isi, lipat kiri kanannya & padatkan hingga berbentuk lonjong kmd pindahkan ke daun gulung & lipat tekuk di setiap sisinya | 5 | 6
    



Kukus selama 40 menit, sth matang langsung keluarkan dari kukusan & angin2 kan sampai dingin. Lontong siap disajikan."
Pengetan udah tahu tempre (eat clean),https://cookpad.com/id/resep/3107663-pengetan-udah-tahu-tempre-eat-clean,"1/2 kg udang; 1/4 papan tempe,kukus; 1 1/2 buah tahu,kukus; secukupnya air untuk kuah; bumbu; 3 siung bawang putih,iris tipis; 6 siung bawang merah,iris tipis; 1 lembar daun salam; 2 buah cabe merah,iris ±1cm; 10 buah belimbing wuluh; 1/4 sdt ketumbar; 1/4 sdt merica; 1 buah tomat,iris jadi 4; secukupnya gulgar","1
    



Tumis bawang putih,bawang merah dan salam sampai wangi dengan minyak zaitun,masukkan udang,masak hingga kemerahan dan keluar air kaldunya dengan api keciiil | 2
    



Tambahkan air,masukkan tahu,tempe dan semua bumbu lainnya,masak hingga matang | 3
    



Siap dihidangkan"
(Eat Clean Menu) Sup Ikan Tenggiri,https://cookpad.com/id/resep/8086213-eat-clean-menu-sup-ikan-tenggiri,200 Gram Ikan Tenggiri; 1 Buah Jeruk Sambal; 1/2 Ikat Sawi Keriting; 1 Sdm Olive Oil; Secukupnya Garam; Secukupnya Merica; Secukupnya Air; Bumbu; 1/4 Bawang Bombay; 2 Siung Bawang Putih; 1 Buah Tomat; 1 Batang Serai (Dimemarkan); 1 Cm Jahe (Digeprek); 3 Buah Cabe Rawit Utuh; 1 Buah Cabe Besar Potong,"1
    



Cuci bersih ikan tenggiri, peraskan 1 buah jeruk sambal agar tidak amis. | 2
    



Tumis bawang putih dan bawang bombay dengan olive oil hingga harum, tambahkan seluruh bumbu kemudian masukkan air secukupnya tunggu hingga mendidih | 3
    



Terakhir masukan ikan, tambahkan garam merica secukupnya, koreksi rasa. Biarkan sampai ikan matang kemudian masukan potongan sawi keriting, sajikan."
Clean Eating Aini'Cooking #1,https://cookpad.com/id/resep/23960423-clean-eating-ainicooking-1,1 bongkol jagung di serut; 1 brokoli putih kecil potong-potong; 1 brokoli hijau kecil potong-potong; 3 Lembar Selada; secukupnya Garam; Telur goreng tanpa minyak; 1 butir telur; 1 bawang putih iris tipis; 1 bawang merah iris tipis; 3 cabe rawit iris tipis; secukupnya Lada; secukupnya Garam,"1
    



Siapkan semua bahan lalu cuci bersih. | 2
    



Rebus air secukupnya hingga mendidih, masukkan brokoli lalu rebus 5 menitan tambahkan sedikit garam. | 3
    



Jika sudah angkat lalu tiriskan. | 4
    



Rebus air baru hingga mendidih lalu masukkan jagung, rebus 3 menitan | 5
    



Jika sudah angkat lalu tiriskan. | 6
    



Siapkan pan anti lengket untuk menggoreng telur tanpa minyak. | 7
    



Campurkan bamer baput cabe garam dan lada. | 8
    



Masukkan 1 butir telur lalu kocok lepas. | 9
    



Panaskan pan lalu goreng telur hingga matang. | 10
    



Plating semua dalam 1 piring. Lalu siap dinikmati."
Nasi Goreng Ayam Telur (Eat Clean),https://cookpad.com/id/resep/14182768-nasi-goreng-ayam-telur-eat-clean,Sawi Daging; 3 bawang putih; 4 bawang merah; 2 butir telur; Potongan ayam dada bentuk dadu yang dimarinasi dengan raja rasa; 1/2 sendok makan raja rasa; 1/2 sendok makan kecap manis; Garam; Lada; 1 sendok makan olive oil,"1
    



Siapkan semua bahan, iris tipis2 | 2
    



Panaskan minyak dalam wajan dengan api kecil | 3
    



Masukkan bawang putih, bawang merah sampai harum | 4
    



Masukkan potongan ayam dadu (tetap dengan api kecil) dan tunggu sampai matang | 5
    



Masukkan nasi, aduk rata lalu tambahkan dengan 2 butir telur. Lalu masukkan sawi dan aduk rata | 6
    



Tambahkan kecap, raja rasa, garam dan lada. Koreksi rasa dan nasi goreng siap disajikan"
Kembung Balado Panggang edisi healthy clean eating,https://cookpad.com/id/resep/13978663-kembung-balado-panggang-edisi-healthy-clean-eating,3 ekor ikan kembung; 2 siung bawang putih; 1 sdt ketumbar; Bumbu halus:; 5 siung bawang merah; 3 siung bawang putih; 1 buah tomat; 15 buah cabe merah keriting; secukupnya Garam; secukupnya Gula probiotik,"1
    



Ikan kembung dibumbu dengan bawang putih, ketumbar dan garam yang sudah dihaluskan. Marinasi sebentar sekitar 15-20 menit | 2
    



Panggang ikan kembung hingga matang kecoklatan kedua sisinya (sambil dibalik) | 3
    



Untuk bumbu halus, saya blender semua lalu ditumis. | 4
    



Setelah harum masukkan ikan kembung panggang. Sajikan hangat biar lebih nikmat."
Clean eating Kentang keju,https://cookpad.com/id/resep/9671422-clean-eating-kentang-keju,1-2 buah kentang jenis besar (sesuai porsi); 1/2 blok keju quick melt; Lada; Brokoli; blackpaper sauce; Lada hitam; Kecap manis; Tepung maizena; Royco/garam; Gula pasir; 1 siung bawang putih cincang; Margarin untuk menumis,"1
    



Cuci bersih kentang, sikat bersih kulitnya karna dikukus bersama kulit. Kukus. | 2
    



Ketika sudah sdkt empuk, oles margarin, taburi lada, taruh keju diatas kentang lalu masukkan brokoli disamping kentang kukus sebentar sampai brokoli matang dan keju meleleh. | 3
    



Sambil menunggu kukusan bs bikin sauce. Tumis bawang putih, stlh harum tambahkan kecap, lada hitam, air secukupnya, garam/penyedap rasa dan gula. Cek rasa, kentalkan dg tepung maizena. | 4
    



Matikan api semua, tata sayur, kentang keju, dan sauce sesuai selera... Silahkan mencoba.. 😉"
Tumis Suwir Pindang Tongkol (Eat Clean),https://cookpad.com/id/resep/14175688-tumis-suwir-pindang-tongkol-eat-clean,"Cabe rawit (sesuai selera); 5 buah Lombok Hijau & Merah besar; 3 sendok Kecap; 2 sendok Saus tiram; Potongan jahe dan lengkuas; 4 bawang putih & 8 bawang merah; 1 bawang bombay; 1 tomat hijau; 4 ekor pindang tongkol ukuran besar, suwir","1
    



Potong dan semua bahan, suwir ikan pindang tongkol | 2
    



Panaskan setengah gelas air putih (untuk pengganti minyak) | 3
    



Tumis bahan-bahan sampai layu dan harum | 4
    



Masukkan suwir pindang tongkol. Aduk rata dan tambahkan kecap, saus tiram dan merica | 5
    



Koreksi rasa dan sajikan"
Soto Eat Clean,https://cookpad.com/id/resep/4577984-soto-eat-clean,1 slice dada ayam; jamur enoki; selada keriting; telur rebus potong2; kentang rebus potong2; potong wortel; jagung kecil/muda; daun bawang potong2; 1 ruas lengkoas; 1 ruas jahe; 1 bh serai ambil putihnya; 2 lbr daun salam; 2 lbr daun jeruk; Bumbu halus; olive oil; 3 bh bawang merah; 2 bh bawang putih; 2 cabe rawit; 1/2 sdt lada putih organik; 1 sdt sea salt; 1/2 sdt bubuk kunyit,"1
    



Di dalam panci rebus dada ayam, daun bawang & wortel, biarkan sampai wortel agak lunak dan kaldu keluar dari ayam | 2
    



Di wajan terpisah, tumis bumbu halus, masukkan jahe, serai, lengkoas, daun salam & jeruk sampai wangi & mateng lalu pindahkan ke panci rebusan ayam | 3
    



Perlaham masukkan jamur enoki dan selada air, masak sampai wortel sudah tidak begitu keras | 4
    



Sajikan soup bersama bahan pelengkap"
(Eat Clean Menu) Sup Ikan Pindang + Tumis Brokoli & Babycorn,https://cookpad.com/id/resep/12465541-eat-clean-menu-sup-ikan-pindang-tumis-brokoli-babycorn,2 ekor Ikan Kembung; Bumbu Halus Ikan Pindang; 2 siung Bawang Merah; 1 siung Bawang Putih; 1/4 ruas Jahe; 2 buah cabe rawit; 1/4 ruas Kunyit; 1/4 ruas lengkuas; Bumbu Tambahan; 1 batang Serai (digeprek); 2 lbr Daun Salam; 2 lbr Daun Jeruk; 1 sdt Air Asam Jawa; Tumis Brokoli dan Babycorn; 4 buah Babycorn; 1 batang Brokoli; 1 buah Cabe Besar; 1/2 sdm Olive Oil; Bumbu Tumis Sayur; 2 siung Bawang Merah; 1 Siung Bawang Putih; Secukupnya Garam; Secukupnya Lada,"1
    



Haluskan bumbu ikan pindang kemudian tumis hingga harum, tambahkan air secukupnya tunggu hingga mendidih lalu masukkan ikan yg telah dibersihkan beserta bumbu tambahan. Tunggu hingga matang | 2
    



Tumis hingga wangi bawang merah dan bawang putih yg telah diiris, tambahkan sedikit air, kemudian masukkan babycorn dan brokoli (yg telah direndam air garam selama 10 menit), masukkan irisan cabe besar, tunggu hingga matang. Jgn terlalu lama | 3
    



Tumis brokoli dan babycorn siap disajikan dengan ikan pindang"
Clean Eating Aini'Cooking #18,https://cookpad.com/id/resep/23978490-clean-eating-ainicooking-18,1 Butir Telur; Secukupnya brokoli hijau; Secukupnya lada bubuk; Secukupnya kaldu jamur; Salad; secukupnya Jagung rebus; secukupnya Wortel rebus; secukupnya Timun; secukupnya Kewpie wijen shangrai,"1
    



Siapkan semua bahan lalu cuci bersih. | 2
    



Siapkan wadah kocok lepas telur lalu tambahkan kaldu jamur dan lada bubuk. | 3
    



Potong halus brokoli yang telah dicuci bersih, kemudian masukkan kedalam telur, aduk hingga rata. | 4
    



Panaskan wajan anti lengket lalu goreng hingga matang. | 5
    



Masukkan kepiring. Tambahkan salad yang telah dibuat juga lalu tambahkan kewpie wijen sangrai. | 6
    



Sajikan."
Cah Sawi Sendok (Clean Eating),https://cookpad.com/id/resep/9217230-cah-sawi-sendok-clean-eating,2 ikat Sawi Sendok; 2 siung Bawang Putih; Garam; Gula Pasir; Merica Bubuk; Extra Olive Oil; Secukupnya Air Matang,"1
    



Cuci Bersih Sawi Hijau, Rendam dengan Air Garam untuk menghilangkan pestisidanya, | 2
    



Cincang kasar Bawang Putih, Lalu Tumis dengan 1 sdt Extra Olive Oil hingga harum. Tuang sedikit saja air matang | 3
    



Lalu masukkan Sawi Sendok yang telah di potongi dan di cuci bersih. Masukkan sedikit Garam, dan Merica. Koreksi rasa, setelah matang angkat."
Clean Eating - Mie Goreng Shirataki,https://cookpad.com/id/resep/6926133-clean-eating-mie-goreng-shirataki,1 bungkus mie shirataki basah; Sedikit udang kupas; Sedikit bakso salmon (bisa diskip); 1 butir telur; 2 siung bawang putih; 3 siung bawang merah; Sedikit daun bawang untuk taburan; 1 sdm Bragg Liquid Aminos; 1 sdm minyak kelapa untuk menumis; Merica,"1
    



Tiriskan mie shirataki dan cuci dengan air garam untuk menghilangkan bau yang tersisa. Tiriskan. Masukkan mie ke dalam wajan anti lengket dan biarkan sebentar sambil diaduk supaya sisa - sisa air bisa menguap. Sisihkan | 2
    



Dadar telur dengan sedikit minyak sambil diaduk - aduk hingga telur matang. Sisihkan. | 3
    



Tumis bawang putih dan merah hingga harum. Masukkan udang dan bakso salmon. Aduk rata. | 4
    



Masukkan mie shirataki, merica dan liquid aminos. Aduk hingga rata (rada susah karena mie shirataki cenderung menggumpal). | 5
    



Terakhir tambahkan telur dan daun bawang. Aduk rata dan hidangkan. | 6
    



B"
